arch,height,distM,distP,distB,countM,countP,countB,e,n,lat,lon
0,191.0,417.3367944478416,1233.551782455848,24.758836806279895,193.0,24.0,4255.0,0,0,49.76613265393477,-7.555903615039331
1,45.3,455.6369168537598,220.4835594777987,57.28001396647874,120.0,23.0,4352.0,414259,129518,51.06481651221184,-1.7978815416379843
0,65.3,270.8966592632696,411.4766092987547,134.61797799699713,375.0,17.0,2861.0,0,0,49.76613265393477,-7.555903615039331
1,103.0,977.6553584980752,545.6784767608119,40.19950248448356,159.0,9.0,1852.0,415249,184645,51.56048293280091,-1.7814118760707038
0,130.3,306.75723300355935,1714.5786654452459,152.0131573252789,344.0,34.0,4459.0,0,0,49.76613265393477,-7.555903615039331
1,45.5,98.85848471426213,1047.377677822093,59.90826320300064,171.0,6.0,2304.0,465111,111651,50.900665229377324,-1.0754408057970277
1,76.5,259.2392717163046,1046.9847181310718,130.29197979921864,146.0,17.0,4381.0,448900,127550,51.04522213638329,-1.3038192279023801
1,25.4,433.8409846937009,744.3869961249995,137.7534028617805,240.0,17.0,2553.0,490254,184448,51.551715059511395,-0.6996633886481722
1,70.4,216.23135757794242,1487.0591783785876,158.40454538932903,197.0,14.0,3359.0,446095,131994,51.08541245586167,-1.3432638166140258
1,48.2,501.7897966280303,749.9506650440414,54.74486277268398,342.0,11.0,2643.0,460325,189075,51.5973011801867,-1.1304609431270265
0,59.4,175.07141400011596,1423.8033572091338,76.32168761236873,197.0,16.0,3455.0,0,0,49.76613265393477,-7.555903615039331
1,95.1,307.4166553718259,2686.1961953662285,31.575306807693888,183.0,6.0,1724.0,462432,181296,51.52713580105745,-1.1014246252845479
1,54.1,315.1840732016769,567.8468103282786,119.50313803411188,272.0,13.0,3474.0,490917,190119,51.60258531607055,-0.6886366937186105
1,79.2,532.8761582206507,1220.8460181366036,57.56735185849702,102.0,16.0,3125.0,444900,166500,51.395764911801116,-1.3560019846100795
0,2.8,171.0263137648707,1071.031278721588,102.15674231297707,194.0,10.0,3504.0,0,0,49.76613265393477,-7.555903615039331
1,3.9,392.8269339034685,895.9201973390263,61.05735008989499,97.0,9.0,1773.0,461770,155800,51.29798439522191,-1.1154008928495427
1,76.6,842.3211976437492,671.1259196305862,226.59655778497608,145.0,11.0,2498.0,471915,176260,51.480735963645856,-0.9657764907001701
0,65.6,92.20086767487604,740.2513086783433,90.0,125.0,10.0,3839.0,0,0,49.76613265393477,-7.555903615039331
1,71.5,171.56339936011994,1697.9481735318072,176.47946056127893,157.0,10.0,2914.0,480800,139900,51.152659876723526,-0.8460882652719286
1,89.5,441.0181402164768,614.5543100491608,104.9952379872535,151.0,13.0,4317.0,448600,127100,51.041201311158765,-1.308158688738805
0,94.5,70.51950084905593,1319.7674037496154,131.40015220691336,126.0,7.0,2016.0,0,0,49.76613265393477,-7.555903615039331
0,92.3,271.67075661542964,1254.2443940476674,198.9572818471342,99.0,11.0,2801.0,0,0,49.76613265393477,-7.555903615039331
0,157.7,745.4528824815154,1031.7775923133822,231.8469322635087,111.0,12.0,1952.0,0,0,49.76613265393477,-7.555903615039331
1,38.6,496.01713680073595,685.6216157619303,100.16985574512923,170.0,10.0,2574.0,469945,174205,51.46250775897875,-0.9945459475525188
0,82.5,342.6966588690354,1723.1044657826176,196.468827043885,123.0,8.0,3536.0,0,0,49.76613265393477,-7.555903615039331
0,73.0,143.5339681051144,1201.0416312518064,57.706152185014034,259.0,6.0,1446.0,0,0,49.76613265393477,-7.555903615039331
1,72.9,544.6925738432643,334.430859820083,60.83584469702052,84.0,7.0,1117.0,421802,199610,51.6948242499492,-1.685955542653526
0,166.1,486.805916151396,738.1388758221585,132.1854757528224,194.0,16.0,2195.0,0,0,49.76613265393477,-7.555903615039331
0,79.0,1038.22203790904,1365.8770076401463,405.0975191234822,127.0,9.0,2123.0,0,0,49.76613265393477,-7.555903615039331
0,210.0,101.51354589413178,2404.6958227601262,139.43457247038842,162.0,7.0,3487.0,0,0,49.76613265393477,-7.555903615039331
0,101.8,271.02951868754076,1861.1292271091763,68.6804193347711,181.0,18.0,2426.0,0,0,49.76613265393477,-7.555903615039331
0,63.5,261.03064954139006,321.8850726579286,67.91170738539859,123.0,17.0,3329.0,0,0,49.76613265393477,-7.555903615039331
0,91.5,415.98677863605235,1393.8669233467017,66.06814663663572,164.0,18.0,2915.0,0,0,49.76613265393477,-7.555903615039331
0,44.1,41.43669871020132,2102.730605664929,165.7015389186232,160.0,11.0,2617.0,0,0,49.76613265393477,-7.555903615039331
1,28.8,182.00274723201295,1201.1465356067094,114.21471008587291,182.0,8.0,2407.0,483817,184207,51.55053998511987,-0.7925369104603295
0,96.0,726.2451376773548,1927.9535782793112,18.439088914585774,146.0,10.0,2674.0,0,0,49.76613265393477,-7.555903615039331
0,106.1,92.80086206496145,1964.8440141649921,106.66770832824712,104.0,17.0,2553.0,0,0,49.76613265393477,-7.555903615039331
0,57.2,20.223748416156685,1600.195300580526,249.0020080240318,242.0,6.0,1579.0,0,0,49.76613265393477,-7.555903615039331
1,176.4,15.264337522473747,3492.3313130343176,33.95585369269929,232.0,8.0,2159.0,411805,166875,51.40078312916301,-1.8316826214166588
0,113.9,224.94888308235718,1998.3017790113684,23.021728866442675,148.0,16.0,3467.0,0,0,49.76613265393477,-7.555903615039331
0,10.2,108.00462953040486,826.9183756574769,376.26054802490256,143.0,11.0,3144.0,0,0,49.76613265393477,-7.555903615039331
0,102.0,392.1951045079477,410.7067080046295,81.02468759581859,156.0,10.0,3218.0,0,0,49.76613265393477,-7.555903615039331
0,103.3,493.47745642531635,267.5911059807482,192.62658175859323,155.0,9.0,1798.0,0,0,49.76613265393477,-7.555903615039331
1,88.7,794.3330535738771,2046.5876477688416,26.68332812825267,246.0,9.0,3083.0,405975,144920,51.20345669750265,-1.9158496297620486
0,74.4,256.28109567426156,2118.342984504634,277.2381647609146,91.0,11.0,2708.0,0,0,49.76613265393477,-7.555903615039331
1,42.8,498.86771793733055,1724.830426447771,4.123105625617661,205.0,10.0,1799.0,459765,180715,51.52220013827034,-1.1399629539190443
0,62.1,157.00318468107582,2078.8083124713544,84.71717653463199,109.0,10.0,2887.0,0,0,49.76613265393477,-7.555903615039331
1,3.4,442.0,1352.2995230347453,11.180339887498949,156.0,13.0,3578.0,442700,111000,50.897615565508865,-1.3955648853640499
0,154.8,389.41622975936684,1385.7882233588218,195.47889911701466,198.0,9.0,2425.0,0,0,49.76613265393477,-7.555903615039331
0,64.2,390.7492802296634,848.8132892456385,283.3249018353311,112.0,11.0,3462.0,0,0,49.76613265393477,-7.555903615039331
1,17.8,250.68905041904003,1077.631662489554,156.8948692596415,102.0,12.0,2193.0,498999,174730,51.4628961545753,-0.5763025808185019
1,27.4,133.55523202031435,1437.2685900693718,43.93176527297759,260.0,16.0,2605.0,489765,185490,51.56115968163851,-0.7064482896521188
1,165.9,828.1364621848262,2179.691950712302,387.2841334214455,96.0,13.0,3531.0,460413,147825,51.226427327097994,-1.1362087067920001
1,5.9,282.07268566807386,691.1222757226104,98.48857801796105,218.0,13.0,4183.0,484628,104586,50.83461923237926,-0.7995846319512376
0,95.5,526.6535863354583,1658.3757113513211,163.35544068074378,82.0,8.0,2235.0,0,0,49.76613265393477,-7.555903615039331
0,140.0,492.967544570634,1411.0056697263835,89.73850901368932,181.0,14.0,3392.0,0,0,49.76613265393477,-7.555903615039331
0,132.6,636.707154035511,2137.1031795400054,165.0242406436097,116.0,12.0,1887.0,0,0,49.76613265393477,-7.555903615039331
0,66.0,474.48919903407705,1841.7627425919984,49.4064773081425,137.0,11.0,3440.0,0,0,49.76613265393477,-7.555903615039331
1,76.7,370.47132142717874,394.6403425905669,62.81719509815764,79.0,7.0,1095.0,421404,199819,51.69671863972058,-1.6917009917995298
0,54.6,502.57735722971046,2247.4986095657546,242.5963726027246,169.0,8.0,3320.0,0,0,49.76613265393477,-7.555903615039331
0,104.5,687.098973947713,1352.8939352366097,88.25531145489205,174.0,15.0,2844.0,0,0,49.76613265393477,-7.555903615039331
0,148.5,653.1959889650273,1146.4087403714261,68.59300255857006,106.0,13.0,2939.0,0,0,49.76613265393477,-7.555903615039331
0,80.4,752.4493338424853,1585.1223927507933,16.64331697709324,112.0,11.0,3235.0,0,0,49.76613265393477,-7.555903615039331
1,46.5,275.0890764825096,2563.3870172098477,239.70398411373975,143.0,8.0,2447.0,484259,126285,51.02975904687629,-0.7998134209029307
1,69.5,296.14354627443765,2254.308763235418,221.94819215303377,214.0,6.0,1639.0,463480,160180,51.33717569335016,-1.0900991298833524
0,182.1,541.7905499360431,1222.7330043799423,150.7647173578752,82.0,15.0,3110.0,0,0,49.76613265393477,-7.555903615039331
0,114.6,202.00990074746338,695.2697318307478,200.4120754844877,131.0,12.0,2426.0,0,0,49.76613265393477,-7.555903615039331
0,105.1,766.5324520201347,937.9211054241183,30.805843601498726,131.0,10.0,2459.0,0,0,49.76613265393477,-7.555903615039331
0,79.8,654.9969465577683,1133.2872539652071,131.46862743635836,154.0,12.0,3570.0,0,0,49.76613265393477,-7.555903615039331
0,83.7,325.613267542955,824.5459356518593,119.20570456148481,119.0,12.0,2652.0,0,0,49.76613265393477,-7.555903615039331
1,59.4,65.11528238439882,1353.4459723239786,30.4138126514911,216.0,11.0,1855.0,459155,180853,51.52350488483741,-1.1487309905574474
1,112.7,153.3101431738944,1991.9771585035808,28.635642126552707,144.0,9.0,3125.0,480700,141600,51.1679576053551,-0.8471370403361745
1,79.7,604.675119382301,1933.08561631398,58.077534382926416,98.0,15.0,2092.0,449700,167700,51.40615584680325,-1.2868452435210627
1,73.3,507.71054745789945,1353.0369544103369,223.72527796384566,92.0,17.0,2167.0,448470,167260,51.40230582289042,-1.3045876542483044
0,48.4,1181.9750420376904,902.2023054725586,39.59797974644666,127.0,14.0,3368.0,0,0,49.76613265393477,-7.555903615039331
0,43.8,283.467811223779,3057.23535240583,137.0109484676316,112.0,3.0,2585.0,0,0,49.76613265393477,-7.555903615039331
0,109.8,200.7436175822285,2056.9047133982654,101.83319694480774,557.0,12.0,2473.0,0,0,49.76613265393477,-7.555903615039331
0,122.2,229.83907413666634,627.251943002172,157.8005069700348,342.0,14.0,4004.0,0,0,49.76613265393477,-7.555903615039331
0,74.0,623.8469363553852,1536.6889730846642,237.77510382712484,151.0,11.0,2658.0,0,0,49.76613265393477,-7.555903615039331
1,64.2,635.0338573651014,590.1737032433756,127.81627439414747,79.0,10.0,2595.0,436559,145203,51.20486950639567,-1.478065558724472
0,46.2,236.13555429032706,574.3561612797412,100.4987562112089,119.0,25.0,4275.0,0,0,49.76613265393477,-7.555903615039331
0,106.5,83.73768566183328,1466.99863667285,106.1178590059185,171.0,11.0,2469.0,0,0,49.76613265393477,-7.555903615039331
1,78.3,729.5436930026879,1594.456647262634,104.35037134576953,155.0,13.0,2011.0,411515,195640,51.659431628746404,-1.8349181269290369
1,106.3,241.96074061715052,742.081531908725,8.602325267042627,108.0,12.0,3181.0,460200,151400,51.25859242457912,-1.1386577607090393
0,28.4,528.7513593363142,1537.6950282809657,334.20053859920694,123.0,13.0,2821.0,0,0,49.76613265393477,-7.555903615039331
1,4.7,519.5940723295446,499.74093288422955,14.866068747318506,165.0,11.0,3695.0,442502,111949,50.90544642906923,-1.3969010074144144
0,155.4,242.26638231500465,1617.4464442447545,74.52516353554684,159.0,10.0,2423.0,0,0,49.76613265393477,-7.555903615039331
1,17.8,1106.3729027773593,1138.7747801914127,29.017236257093817,124.0,19.0,2922.0,435300,121154,50.98870320417799,-1.4984324798257729
1,80.8,216.1342175593675,1659.379402065724,9.848857801796104,181.0,11.0,3421.0,486652,153320,51.27245024708618,-0.7591982760965504
0,219.3,517.2475229520196,248.33847869389874,51.03920062069938,248.0,55.0,8737.0,0,0,49.76613265393477,-7.555903615039331
1,51.4,508.8113599360769,923.9680730414877,323.0479840519052,153.0,11.0,2487.0,451105,194235,51.64460280760109,-1.2628086738942312
0,55.9,382.0,1204.151568532799,87.32124598286491,118.0,14.0,3784.0,0,0,49.76613265393477,-7.555903615039331
0,134.4,171.4322023425004,664.0911082073001,122.58874336577564,75.0,11.0,2980.0,0,0,49.76613265393477,-7.555903615039331
0,197.6,255.76551761330143,911.4746293781303,239.0815760362977,172.0,8.0,3410.0,0,0,49.76613265393477,-7.555903615039331
0,76.4,339.94852551526094,963.1718434422801,225.290923030645,156.0,15.0,2439.0,0,0,49.76613265393477,-7.555903615039331
0,105.3,207.87015177749788,1184.8172854917336,139.04315876734103,61.0,13.0,2840.0,0,0,49.76613265393477,-7.555903615039331
1,160.8,77.38862965578342,3645.6655085183006,274.0,222.0,3.0,1783.0,410659,170108,51.42987567311929,-1.8480600578974224
0,49.0,569.1397016550505,2584.0325075354604,174.3158053648607,165.0,16.0,2231.0,0,0,49.76613265393477,-7.555903615039331
1,4.4,312.7459032505462,547.6440449781227,85.00588214941364,90.0,6.0,1561.0,463412,122200,50.99570387160275,-1.0977648057338543
0,196.3,334.39647127324776,4330.103924849841,104.95713410721541,200.0,2.0,2049.0,0,0,49.76613265393477,-7.555903615039331
0,128.5,711.2945943840709,2502.6579870209994,257.3868683519033,103.0,9.0,3038.0,0,0,49.76613265393477,-7.555903615039331
0,75.7,521.7518567288477,1370.514137103299,157.15597347857954,208.0,14.0,3178.0,0,0,49.76613265393477,-7.555903615039331
1,33.7,80.8084154033477,314.02547667346994,40.0,127.0,11.0,2660.0,476493,184325,51.55263997268669,-0.8981177896019261
0,161.2,569.3680707591532,1272.0015723260722,45.89117562233506,106.0,12.0,2992.0,0,0,49.76613265393477,-7.555903615039331
0,87.6,205.1828452868319,1736.2471022294033,52.0,153.0,3.0,2796.0,0,0,49.76613265393477,-7.555903615039331
1,119.6,90.13878188659973,465.5201391991543,93.86160024205851,112.0,17.0,2898.0,444980,168150,51.410594270605124,-1.3546433531012252
1,58.3,1071.12697659988,1409.9056706035337,371.9811823197512,154.0,20.0,2934.0,494017,166610,51.390752737668315,-0.6501471572148237
0,30.4,488.80261865092336,245.48930730278255,83.00602387778854,118.0,24.0,2579.0,0,0,49.76613265393477,-7.555903615039331
1,197.3,71.00704190430693,608.8357742445824,164.75436261295178,330.0,19.0,3788.0,487617,111060,50.892380038797526,-0.7556005427391432
1,135.0,284.9034924320866,511.0234828263766,55.97320787662612,183.0,18.0,2976.0,418140,169045,51.42012959354202,-1.7405064495845692
1,33.6,551.6085568589377,2386.251663173857,33.54101966249684,66.0,3.0,2009.0,499300,151866,51.25731669358899,-0.5783444131583394
0,49.3,160.11246047700348,1145.7835746771725,40.024992192379,142.0,14.0,2323.0,0,0,49.76613265393477,-7.555903615039331
1,6.3,809.1538790613316,1028.2655299094686,206.0,173.0,16.0,3571.0,437780,113370,50.918552010789284,-1.4639076439013758
0,73.6,262.14881269996243,2015.641089083074,85.88364221433555,89.0,11.0,2784.0,0,0,49.76613265393477,-7.555903615039331
1,4.5,228.08112591795052,1054.7871823263686,50.60632371551998,112.0,6.0,1523.0,466821,174900,51.46913269341147,-1.0393766969880038
0,28.9,69.6419413859206,643.4974747425199,70.68238818828917,135.0,13.0,3899.0,0,0,49.76613265393477,-7.555903615039331
1,100.6,464.3490066749363,2230.8617169156855,11.180339887498949,115.0,10.0,2726.0,403469,147983,51.231019078699404,-1.9516910772732978
0,100.5,593.8114178760795,442.07239226172,115.69356075426151,77.0,14.0,3220.0,0,0,49.76613265393477,-7.555903615039331
0,157.8,354.2005081871001,1584.8848538616298,60.07495318350236,167.0,7.0,2656.0,0,0,49.76613265393477,-7.555903615039331
0,113.1,308.0405817420815,2625.460150145113,71.56116265125938,94.0,12.0,2684.0,0,0,49.76613265393477,-7.555903615039331
0,181.6,612.6867062373722,1728.1168941943713,74.65252842335616,91.0,10.0,1660.0,0,0,49.76613265393477,-7.555903615039331
1,48.7,1161.2755917524487,1058.6821997181212,342.70978976387585,132.0,22.0,4720.0,472546,163987,51.37031933412429,-0.9592006402566019
0,169.3,644.615389205067,790.4106527622208,57.42821606144492,110.0,15.0,3157.0,0,0,49.76613265393477,-7.555903615039331
0,49.1,161.00310556011024,444.81456810675616,106.0,114.0,23.0,4195.0,0,0,49.76613265393477,-7.555903615039331
1,141.2,498.08031480876656,1516.3327471237967,17.0,113.0,7.0,2946.0,475353,132784,51.08942486773705,-0.9254400950310361
0,204.0,392.1683312048539,1535.2931316201477,160.3652081967906,126.0,19.0,2976.0,0,0,49.76613265393477,-7.555903615039331
0,167.3,718.7127381645604,837.2335397008412,10.295630140987,116.0,12.0,2113.0,0,0,49.76613265393477,-7.555903615039331
0,123.3,309.4834405909305,709.5667692331709,93.5200513259055,103.0,18.0,3300.0,0,0,49.76613265393477,-7.555903615039331
1,2.8,269.2248131209306,1197.0751856086567,179.88885457415086,173.0,27.0,3603.0,450229,104013,50.833468280641554,-1.2881035378538979
0,108.9,624.3820945542881,1385.3248716456367,99.62429422585637,100.0,7.0,3169.0,0,0,49.76613265393477,-7.555903615039331
1,8.3,170.0470523119998,640.4880951274582,32.0,107.0,5.0,1730.0,465141,190000,51.60579663622795,-1.0621563755900556
1,71.6,352.4953900407777,1073.3839015002973,18.027756377319946,154.0,22.0,3626.0,487013,148599,51.229954040043346,-0.7551717147089947
0,87.6,446.1535610078664,928.7938414955172,164.13713778423212,153.0,8.0,2896.0,0,0,49.76613265393477,-7.555903615039331
0,73.0,182.16750533506243,1130.9292639241412,184.4911922016875,157.0,16.0,3215.0,0,0,49.76613265393477,-7.555903615039331
0,60.4,259.43399931389104,1215.2695174322444,77.10382610480494,112.0,4.0,2472.0,0,0,49.76613265393477,-7.555903615039331
1,29.1,714.9020911985081,616.2937611237031,106.23088063270491,159.0,21.0,2407.0,490063,178669,51.49979681749221,-0.7038940671197258
0,115.9,570.0,288.7663415289254,115.11733144926528,136.0,5.0,2179.0,0,0,49.76613265393477,-7.555903615039331
1,85.6,891.131864540821,301.2308085173228,57.07889277132134,89.0,12.0,2527.0,437200,147750,51.227730067255635,-1.4686267602956597
0,49.1,409.2004398824615,748.970626927385,34.88552708502482,113.0,23.0,4166.0,0,0,49.76613265393477,-7.555903615039331
0,72.8,62.22539674441618,1134.0969976152833,62.24146527838174,161.0,9.0,2523.0,0,0,49.76613265393477,-7.555903615039331
1,69.1,377.064981137204,1625.8969832065006,211.20606051910536,139.0,12.0,2820.0,487030,169820,51.420722486189,-0.7497534420899543
1,4.9,549.8881704492287,1242.8857550072735,493.74588605881064,107.0,10.0,2005.0,472470,102990,50.821916343044514,-0.972521419633503
0,147.1,85.14693182963201,1409.4261243499072,139.51702405083043,311.0,10.0,2384.0,0,0,49.76613265393477,-7.555903615039331
1,141.7,143.95138068111746,2330.9268542792156,144.42298985964803,111.0,23.0,3371.0,446200,161150,51.34755910870768,-1.3380117542367391
0,123.5,687.4656355047865,1691.603972565683,135.41787178950938,141.0,12.0,2522.0,0,0,49.76613265393477,-7.555903615039331
1,63.0,193.70596273734063,1631.9169709271364,91.44397191723465,109.0,24.0,3912.0,415200,128091,51.05196087425525,-1.7845125681814031
0,109.0,162.43152403397562,388.51512197081854,150.29637387508723,555.0,18.0,2839.0,0,0,49.76613265393477,-7.555903615039331
0,83.9,380.64419081341566,1124.0217969416785,238.29603437741048,156.0,15.0,2425.0,0,0,49.76613265393477,-7.555903615039331
0,129.0,714.1988518613006,1645.528790389278,144.40221604947757,149.0,9.0,2623.0,0,0,49.76613265393477,-7.555903615039331
1,101.4,163.9176622576103,544.5410911951457,149.20120642943877,137.0,8.0,3530.0,473910,141060,51.16401962911864,-0.9443463070662639
0,19.7,285.14206985290684,1933.7859240360604,77.00649323271382,159.0,14.0,3161.0,0,0,49.76613265393477,-7.555903615039331
0,12.8,582.8456056281115,914.4539354171975,66.2117814289874,116.0,12.0,3985.0,0,0,49.76613265393477,-7.555903615039331
1,24.5,194.48650338776724,410.6446152088202,125.92458060283545,237.0,17.0,4074.0,486600,105900,50.84614179824173,-0.7712774320260444
1,80.8,549.9109018741127,1872.4617486079655,46.389654018972806,95.0,15.0,2086.0,449327,167695,51.40614330489579,-1.2922081079440817
0,105.7,459.9130352577539,1207.6444013036287,35.4682957019364,162.0,18.0,3557.0,0,0,49.76613265393477,-7.555903615039331
0,87.2,493.90282445031636,653.3146255824984,62.03224967708329,115.0,12.0,2072.0,0,0,49.76613265393477,-7.555903615039331
0,27.8,863.44658201883,1637.0769682577543,74.33034373659252,96.0,15.0,2201.0,0,0,49.76613265393477,-7.555903615039331
0,46.8,352.13917703090067,442.8114722994426,99.72462083156798,192.0,10.0,2532.0,0,0,49.76613265393477,-7.555903615039331
0,65.3,608.276253029822,2491.0949399812125,352.88666735936624,227.0,8.0,1865.0,0,0,49.76613265393477,-7.555903615039331
0,66.6,598.5624445285555,974.3069331581296,74.00675644831355,98.0,17.0,2935.0,0,0,49.76613265393477,-7.555903615039331
1,114.7,62.80127387243033,1932.0437365649877,64.03124237432849,146.0,9.0,3122.0,480690,141690,51.16876814733516,-0.8472598749676186
1,72.3,378.4507894033252,855.0426889927777,262.9315500277591,128.0,18.0,2528.0,434740,135092,51.114066429329,-1.5050752268013703
0,101.2,910.9363314743791,1947.8000410719783,128.1288414058287,80.0,15.0,3059.0,0,0,49.76613265393477,-7.555903615039331
1,38.6,382.9255802372048,2375.7091572833574,422.6819134999746,169.0,10.0,2484.0,467000,110400,50.88992313478548,-1.0501767296819393
1,132.6,82.96987405076617,935.9540587016011,94.42986815621421,517.0,16.0,2777.0,413590,144885,51.203013592877966,-1.8068526889380805
1,99.7,226.35591443565153,1776.190586620704,116.76472069936193,272.0,14.0,3419.0,493054,188604,51.5886183700187,-0.6581914558045706
1,6.6,838.5731929891391,1196.3314758042604,27.202941017470888,134.0,12.0,3310.0,443953,115431,50.9366475304724,-1.3758467257898148
1,97.3,971.4535500990256,1704.5952598784263,65.76473218982953,96.0,7.0,2393.0,428660,195690,51.65927214962873,-1.5870567977904428
1,109.6,314.8412298286233,309.4979806073054,101.67103815738285,108.0,18.0,2647.0,445100,168340,51.412293126706906,-1.3528939266779596
0,83.4,279.5174413162799,1557.644696328402,103.85566907973777,149.0,12.0,3965.0,0,0,49.76613265393477,-7.555903615039331
1,15.9,314.6966793596653,978.988253249241,68.01470429252781,157.0,19.0,3329.0,457507,105059,50.84219792659267,-1.1845984987330094
1,92.1,306.80449801135575,2354.9991507429468,252.3568901377571,135.0,8.0,1910.0,419700,185500,51.56803325635278,-1.7171568165693896
0,176.2,134.1044369139217,700.4070245221702,85.21150157109074,180.0,22.0,2942.0,0,0,49.76613265393477,-7.555903615039331
0,165.6,713.4143256201125,1385.231027662895,38.118237105091836,104.0,23.0,3275.0,0,0,49.76613265393477,-7.555903615039331
0,141.0,1059.1553238312122,797.1580771716485,299.127063302537,104.0,23.0,3225.0,0,0,49.76613265393477,-7.555903615039331
1,165.4,182.12358441453978,3549.056494337615,376.8527563916708,238.0,3.0,1850.0,410697,169175,51.421485698350914,-1.8475413616754046
1,51.0,567.8811495374714,221.35943621178654,18.24828759089466,109.0,11.0,2500.0,475610,175385,51.47238818511434,-0.9127657848991834
0,108.5,587.5482958872402,537.2494765004429,166.20770138594662,106.0,9.0,2263.0,0,0,49.76613265393477,-7.555903615039331
0,127.8,815.5617695797174,892.1530137818288,40.311288741492746,167.0,6.0,2415.0,0,0,49.76613265393477,-7.555903615039331
1,39.9,480.80141430740406,882.6964370608958,26.419689627245813,153.0,11.0,2375.0,471200,173045,51.4519225605079,-0.9767166179247486
0,106.0,261.56452358834906,1017.9862474513101,204.70710783946902,183.0,17.0,1972.0,0,0,49.76613265393477,-7.555903615039331
1,87.3,704.2116159223732,1771.016657177453,13.152946437965905,95.0,22.0,3429.0,439309,188882,51.5974188758165,-1.4338748714289233
1,19.8,312.3475628206502,810.5553651663778,117.95338062132852,132.0,15.0,2593.0,496388,177746,51.490457418094564,-0.6130540278652944
0,101.0,579.4005522952149,333.9116649654516,81.21576201698781,186.0,15.0,2672.0,0,0,49.76613265393477,-7.555903615039331
1,48.5,218.7532856896097,1197.6794228841038,8.94427190999916,348.0,11.0,2602.0,460730,189270,51.59901088755082,-1.1245809227852137
1,7.8,478.13805537731463,817.8563443539458,0.0,98.0,4.0,1580.0,465121,144200,51.19331810591623,-1.0694536807920765
0,67.5,459.309264004113,1713.6143089972143,205.60155641434235,192.0,13.0,3340.0,0,0,49.76613265393477,-7.555903615039331
0,183.0,163.8108665504215,359.9124893637341,10.198039027185569,206.0,54.0,10609.0,0,0,49.76613265393477,-7.555903615039331
0,200.3,328.39762483915746,1081.932530243915,79.05694150420949,169.0,42.0,7590.0,0,0,49.76613265393477,-7.555903615039331
0,47.1,387.2492737243028,1081.8784589777172,219.17344729688404,119.0,18.0,3003.0,0,0,49.76613265393477,-7.555903615039331
0,89.6,178.39282496782207,1193.846305015851,152.31874474272692,131.0,13.0,2612.0,0,0,49.76613265393477,-7.555903615039331
1,49.9,173.32628190785147,1551.7042243932958,65.19202405202648,350.0,11.0,2523.0,460765,189795,51.60372707604179,-1.1239848908696788
0,105.0,66.24198064671678,1797.0119643452572,72.80109889280519,177.0,9.0,2474.0,0,0,49.76613265393477,-7.555903615039331
1,47.4,195.0640920313116,1593.6498988171775,50.24937810560445,200.0,16.0,4571.0,472525,168290,51.40900661742711,-0.9586238373866651
1,23.6,325.8711401766042,314.78405296329737,252.80031645549812,96.0,20.0,2667.0,431956,126104,51.03340896086737,-1.545637910234585
0,68.6,971.3495766200756,1636.4553156135978,89.02246907382428,160.0,12.0,3348.0,0,0,49.76613265393477,-7.555903615039331
0,164.7,63.34824385884742,3113.695071775655,51.35172830587107,105.0,3.0,2541.0,0,0,49.76613265393477,-7.555903615039331
0,78.6,735.9239091101742,3925.2191021648714,231.27689032845456,120.0,8.0,2505.0,0,0,49.76613265393477,-7.555903615039331
0,108.3,365.0712259272155,796.4602940511222,178.7568180517879,163.0,12.0,3163.0,0,0,49.76613265393477,-7.555903615039331
0,178.6,322.6716597409819,1425.6552879290282,174.92855684535903,165.0,20.0,3269.0,0,0,49.76613265393477,-7.555903615039331
0,122.0,481.05093285430803,1192.5535627383786,122.09013064126027,110.0,17.0,2947.0,0,0,49.76613265393477,-7.555903615039331
1,170.8,253.29824318380102,1952.2994135121794,154.434452114805,146.0,13.0,1882.0,481044,191752,51.61877059471181,-0.8307809626033908
1,111.7,892.9512864652808,357.3471701301131,85.61541917201598,159.0,9.0,1856.0,415295,184307,51.55744260338581,-1.7807629943307044
0,58.1,188.86238376129853,1300.4941368572179,51.42956348249516,156.0,9.0,2026.0,0,0,49.76613265393477,-7.555903615039331
0,132.5,387.50483867946735,1468.0217982032827,115.27792503337315,295.0,7.0,2376.0,0,0,49.76613265393477,-7.555903615039331
1,74.7,745.2684080249209,908.6924672297004,0.0,82.0,6.0,2742.0,477051,128679,51.052293061315574,-0.9020726429586863
1,82.4,777.946013551069,975.1604996101923,5.0990195135927845,143.0,12.0,2649.0,471741,176640,51.48417438060035,-0.9682045773035782
1,89.5,441.0181402164768,614.5543100491608,104.9952379872535,151.0,13.0,4317.0,448600,127100,51.041201311158765,-1.308158688738805
1,94.1,700.2013995987155,2175.347788285818,156.52475842498527,131.0,11.0,2121.0,445143,140529,51.16223139348737,-1.3557864140232965
0,60.6,389.8025141016923,587.7992854708144,45.221676218380054,95.0,16.0,3224.0,0,0,49.76613265393477,-7.555903615039331
0,176.5,492.8214686882056,434.9126349049887,28.460498941515414,208.0,60.0,10392.0,0,0,49.76613265393477,-7.555903615039331
0,110.1,231.76712450216058,3201.7994940345657,191.60375779195982,213.0,6.0,1631.0,0,0,49.76613265393477,-7.555903615039331
1,2.9,375.71265616159377,1061.9472679940375,45.254833995939045,158.0,10.0,3560.0,442413,111191,50.89863704480544,-1.3982544951862619
